Nota: 4346
Data: 1937-08-10
Cliente: Jesus Sales Ltda.
CPF: 71227268837
Endereco: Esta��o Sales, 45
Cidade: Pinto
Estado: RR
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='neque', quantidade=6, valorUnitario=76.19, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='quaerat', quantidade=1, valorUnitario=19.04, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='adipisci', quantidade=1, valorUnitario=70.52, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='cumque', quantidade=10, valorUnitario=99.21, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='blanditiis', quantidade=5, valorUnitario=62.4, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='corrupti', quantidade=9, valorUnitario=66.82, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='earum', quantidade=8, valorUnitario=21.26, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='molestiae', quantidade=6, valorUnitario=39.12, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='distinctio', quantidade=6, valorUnitario=37.9, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='qui', quantidade=10, valorUnitario=22.53, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='id', quantidade=7, valorUnitario=91.85, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='maxime', quantidade=4, valorUnitario=26.23, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='nam', quantidade=7, valorUnitario=68.16, proximo=null}


Nota: 2411
Data: 1962-07-16
Cliente: Barbosa Ltda.
CPF: 17497114719
Endereco: Parque Azevedo
Cidade: Costela
Estado: SE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='repellat', quantidade=3, valorUnitario=55.25, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='tempora', quantidade=3, valorUnitario=57.76, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='dolores', quantidade=4, valorUnitario=97.79, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='veritatis', quantidade=9, valorUnitario=25.61, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='dolorem', quantidade=1, valorUnitario=19.33, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='minus', quantidade=6, valorUnitario=73.4, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='nihil', quantidade=8, valorUnitario=42.53, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='officia', quantidade=8, valorUnitario=64.71, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='harum', quantidade=8, valorUnitario=92.44, proximo=null}


Nota: 1548
Data: 1982-06-21
Cliente: das Neves
CPF: 85464610592
Endereco: Alameda de da Rosa, 4
Cidade: Vieira
Estado: PE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='maxime', quantidade=8, valorUnitario=49.73, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='ipsum', quantidade=2, valorUnitario=82.63, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='aspernatur', quantidade=4, valorUnitario=93.42, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='mollitia', quantidade=2, valorUnitario=24.32, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='aut', quantidade=3, valorUnitario=87.31, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='quibusdam', quantidade=6, valorUnitario=14.79, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='harum', quantidade=6, valorUnitario=69.93, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='distinctio', quantidade=6, valorUnitario=17.13, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='repellat', quantidade=10, valorUnitario=50.68, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='blanditiis', quantidade=3, valorUnitario=90.91, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='soluta', quantidade=8, valorUnitario=25.38, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='temporibus', quantidade=4, valorUnitario=46.1, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='nesciunt', quantidade=4, valorUnitario=90.19, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='vero', quantidade=2, valorUnitario=78.87, proximo=null}


Nota: 3435
Data: 1956-03-18
Cliente: da Mota Ltda.
CPF: 78602963600
Endereco: Feira Maysa Correia, 8
Cidade: Fernandes Paulista
Estado: RJ
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='ipsum', quantidade=10, valorUnitario=66.78, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='magnam', quantidade=9, valorUnitario=53.5, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='excepturi', quantidade=10, valorUnitario=14.14, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='saepe', quantidade=1, valorUnitario=39.55, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='facilis', quantidade=10, valorUnitario=77.0, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='odio', quantidade=9, valorUnitario=65.33, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='vitae', quantidade=9, valorUnitario=62.69, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='nihil', quantidade=10, valorUnitario=61.79, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='aut', quantidade=8, valorUnitario=72.66, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='nam', quantidade=6, valorUnitario=33.1, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='repellendus', quantidade=8, valorUnitario=23.23, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='iste', quantidade=2, valorUnitario=77.78, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='sed', quantidade=6, valorUnitario=30.05, proximo=null}


Nota: 3164
Data: 1984-06-13
Cliente: Rodrigues
CPF: 87063578152
Endereco: Favela de Novaes, 34
Cidade: Costela da Serra
Estado: TO
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='fugiat', quantidade=10, valorUnitario=53.77, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='esse', quantidade=1, valorUnitario=50.97, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='voluptate', quantidade=2, valorUnitario=60.81, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='officia', quantidade=8, valorUnitario=73.41, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='ipsa', quantidade=4, valorUnitario=73.1, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='tempore', quantidade=2, valorUnitario=13.9, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='nesciunt', quantidade=4, valorUnitario=57.53, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='quisquam', quantidade=3, valorUnitario=68.0, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='inventore', quantidade=9, valorUnitario=94.83, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='ipsum', quantidade=9, valorUnitario=42.01, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='harum', quantidade=6, valorUnitario=99.01, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='illum', quantidade=7, valorUnitario=69.43, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='possimus', quantidade=10, valorUnitario=23.06, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='nam', quantidade=9, valorUnitario=21.85, proximo=null}


Nota: 4818
Data: 1985-03-16
Cliente: da Cunha
CPF: 49898893118
Endereco: Viaduto de Monteiro, 952
Cidade: Oliveira do Oeste
Estado: MT
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='tempore', quantidade=6, valorUnitario=26.2, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='quo', quantidade=2, valorUnitario=48.34, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='voluptatum', quantidade=3, valorUnitario=47.1, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='fuga', quantidade=4, valorUnitario=96.99, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='consectetur', quantidade=2, valorUnitario=63.54, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='nemo', quantidade=9, valorUnitario=18.58, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='doloremque', quantidade=2, valorUnitario=91.16, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='voluptatibus', quantidade=9, valorUnitario=50.28, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='repudiandae', quantidade=2, valorUnitario=85.48, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='aperiam', quantidade=8, valorUnitario=64.54, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='illum', quantidade=7, valorUnitario=87.29, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='voluptatum', quantidade=9, valorUnitario=67.2, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='libero', quantidade=8, valorUnitario=75.16, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='accusamus', quantidade=10, valorUnitario=57.57, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='repudiandae', quantidade=10, valorUnitario=26.64, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='libero', quantidade=8, valorUnitario=91.55, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='inventore', quantidade=2, valorUnitario=28.59, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='dolor', quantidade=3, valorUnitario=98.0, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='repellendus', quantidade=3, valorUnitario=57.44, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='molestias', quantidade=3, valorUnitario=96.5, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='tempora', quantidade=5, valorUnitario=69.4, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='iure', quantidade=2, valorUnitario=15.5, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='harum', quantidade=2, valorUnitario=55.74, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='repellendus', quantidade=1, valorUnitario=90.41, proximo=null}
 ItemNotaFiscal{itemNumero='25', descricao='doloremque', quantidade=2, valorUnitario=50.14, proximo=null}
 ItemNotaFiscal{itemNumero='26', descricao='vero', quantidade=9, valorUnitario=71.01, proximo=null}
 ItemNotaFiscal{itemNumero='27', descricao='harum', quantidade=4, valorUnitario=27.15, proximo=null}


Nota: 8372
Data: 1988-11-17
Cliente: Oliveira Cunha - ME
CPF: 39276606563
Endereco: Setor de da Costa, 23
Cidade: Martins dos Dourados
Estado: PE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='numquam', quantidade=8, valorUnitario=15.14, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='dolor', quantidade=1, valorUnitario=17.21, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='error', quantidade=2, valorUnitario=85.71, proximo=null}


Nota: 7349
Data: 1990-03-09
Cliente: Campos e Filhos
CPF: 31784568629
Endereco: Travessa Clara Pinto, 70
Cidade: da Rocha da Prata
Estado: PB
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='non', quantidade=7, valorUnitario=42.44, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='repellendus', quantidade=1, valorUnitario=67.49, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='quibusdam', quantidade=9, valorUnitario=30.92, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='exercitationem', quantidade=5, valorUnitario=95.33, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='vitae', quantidade=6, valorUnitario=74.53, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='asperiores', quantidade=9, valorUnitario=55.72, proximo=null}


Nota: 7365
Data: 1943-05-02
Cliente: das Neves da Cruz S/A
CPF: 14080544251
Endereco: Rua de Caldeira, 745
Cidade: Melo
Estado: PI
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='molestiae', quantidade=4, valorUnitario=48.11, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='aut', quantidade=7, valorUnitario=38.87, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='ab', quantidade=10, valorUnitario=40.77, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='asperiores', quantidade=7, valorUnitario=31.43, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='fugit', quantidade=10, valorUnitario=68.6, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='explicabo', quantidade=5, valorUnitario=24.57, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='quidem', quantidade=5, valorUnitario=57.63, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='molestias', quantidade=9, valorUnitario=46.07, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='pariatur', quantidade=6, valorUnitario=57.46, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='minima', quantidade=7, valorUnitario=25.96, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='enim', quantidade=7, valorUnitario=96.38, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='laudantium', quantidade=2, valorUnitario=58.8, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='dignissimos', quantidade=1, valorUnitario=35.28, proximo=null}


Nota: 4657
Data: 1958-03-28
Cliente: Ribeiro - EI
CPF: 65568703923
Endereco: Loteamento de Nogueira, 90
Cidade: Correia dos Dourados
Estado: SE
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='quam', quantidade=10, valorUnitario=59.05, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='nihil', quantidade=5, valorUnitario=32.28, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='odit', quantidade=3, valorUnitario=38.27, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='consequatur', quantidade=1, valorUnitario=60.44, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='nesciunt', quantidade=5, valorUnitario=75.74, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='nulla', quantidade=6, valorUnitario=25.29, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='laudantium', quantidade=8, valorUnitario=92.32, proximo=null}


Nota: 9092
Data: 1968-02-26
Cliente: Moura Barros Ltda.
CPF: 37631927623
Endereco: Campo Caldeira, 12
Cidade: Costela das Pedras
Estado: DF
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='aperiam', quantidade=9, valorUnitario=66.54, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='quas', quantidade=7, valorUnitario=42.14, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='minima', quantidade=10, valorUnitario=12.72, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='mollitia', quantidade=6, valorUnitario=29.36, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='quaerat', quantidade=3, valorUnitario=51.0, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='iure', quantidade=1, valorUnitario=52.13, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='cumque', quantidade=3, valorUnitario=76.18, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='facilis', quantidade=9, valorUnitario=74.07, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='accusantium', quantidade=2, valorUnitario=53.85, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='quidem', quantidade=5, valorUnitario=21.82, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='magni', quantidade=8, valorUnitario=93.71, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='ut', quantidade=6, valorUnitario=74.17, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='ratione', quantidade=2, valorUnitario=53.19, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='numquam', quantidade=4, valorUnitario=20.13, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='nihil', quantidade=2, valorUnitario=74.55, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='odit', quantidade=9, valorUnitario=43.85, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='illo', quantidade=7, valorUnitario=85.63, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='maxime', quantidade=6, valorUnitario=91.83, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='aliquid', quantidade=10, valorUnitario=25.9, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='iure', quantidade=4, valorUnitario=30.65, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='consectetur', quantidade=5, valorUnitario=71.09, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='deserunt', quantidade=10, valorUnitario=47.29, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='doloremque', quantidade=6, valorUnitario=80.82, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='tenetur', quantidade=5, valorUnitario=81.67, proximo=null}


Nota: 5696
Data: 1990-06-30
Cliente: Castro Pereira S/A
CPF: 88759822825
Endereco: Loteamento de Moura, 4
Cidade: Costela do Oeste
Estado: RN
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='qui', quantidade=9, valorUnitario=31.17, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='eaque', quantidade=7, valorUnitario=29.12, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='laborum', quantidade=6, valorUnitario=40.68, proximo=null}
 ItemNotaFiscal{itemNumero='4', descricao='numquam', quantidade=1, valorUnitario=21.2, proximo=null}
 ItemNotaFiscal{itemNumero='5', descricao='ullam', quantidade=3, valorUnitario=52.35, proximo=null}
 ItemNotaFiscal{itemNumero='6', descricao='delectus', quantidade=10, valorUnitario=58.66, proximo=null}
 ItemNotaFiscal{itemNumero='7', descricao='quo', quantidade=7, valorUnitario=34.51, proximo=null}
 ItemNotaFiscal{itemNumero='8', descricao='at', quantidade=7, valorUnitario=43.18, proximo=null}
 ItemNotaFiscal{itemNumero='9', descricao='asperiores', quantidade=9, valorUnitario=44.64, proximo=null}
 ItemNotaFiscal{itemNumero='10', descricao='asperiores', quantidade=1, valorUnitario=34.38, proximo=null}
 ItemNotaFiscal{itemNumero='11', descricao='consequatur', quantidade=1, valorUnitario=56.18, proximo=null}
 ItemNotaFiscal{itemNumero='12', descricao='nemo', quantidade=10, valorUnitario=12.23, proximo=null}
 ItemNotaFiscal{itemNumero='13', descricao='ducimus', quantidade=2, valorUnitario=78.08, proximo=null}
 ItemNotaFiscal{itemNumero='14', descricao='aperiam', quantidade=9, valorUnitario=78.6, proximo=null}
 ItemNotaFiscal{itemNumero='15', descricao='cum', quantidade=10, valorUnitario=92.85, proximo=null}
 ItemNotaFiscal{itemNumero='16', descricao='reiciendis', quantidade=8, valorUnitario=24.12, proximo=null}
 ItemNotaFiscal{itemNumero='17', descricao='eius', quantidade=5, valorUnitario=63.35, proximo=null}
 ItemNotaFiscal{itemNumero='18', descricao='tempora', quantidade=10, valorUnitario=55.34, proximo=null}
 ItemNotaFiscal{itemNumero='19', descricao='magni', quantidade=7, valorUnitario=40.3, proximo=null}
 ItemNotaFiscal{itemNumero='20', descricao='numquam', quantidade=6, valorUnitario=36.96, proximo=null}
 ItemNotaFiscal{itemNumero='21', descricao='nisi', quantidade=6, valorUnitario=66.98, proximo=null}
 ItemNotaFiscal{itemNumero='22', descricao='asperiores', quantidade=1, valorUnitario=49.78, proximo=null}
 ItemNotaFiscal{itemNumero='23', descricao='magnam', quantidade=8, valorUnitario=13.13, proximo=null}
 ItemNotaFiscal{itemNumero='24', descricao='nesciunt', quantidade=9, valorUnitario=85.37, proximo=null}


Nota: 2681
Data: 1938-08-16
Cliente: Barbosa
CPF: 21469608799
Endereco: Feira Murilo Duarte, 528
Cidade: Porto
Estado: AL
Lista: 
 ItemNotaFiscal{itemNumero='1', descricao='nisi', quantidade=4, valorUnitario=70.8, proximo=null}
 ItemNotaFiscal{itemNumero='2', descricao='minus', quantidade=1, valorUnitario=31.12, proximo=null}
 ItemNotaFiscal{itemNumero='3', descricao='nulla', quantidade=7, valorUnitario=89.6, proximo=null}
